from_stop_I,to_stop_I,d,duration_avg,n_vehicles,route_type,d_walk,iswalk,route_importance,Price,rush_hour,star_reviews,Duration_Walk_min
171,175,273,45.03921569,51,3,333,TRUE,3,16.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,4.1625
172,168,253,35.1372549,51,0,0,FALSE,3,15.18,"9:00,12:00,16:00",4,0
173,176,171,22.22666667,75,7,185,TRUE,1,3.42,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.3125
173,4898,340,38.81818182,22,3,351,TRUE,3,20.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.3875
173,963,21,7.615384615,13,0,46,TRUE,3,1.26,"9:00,12:00,16:00",1,0.575
173,973,21,25.61538462,13,6,45,TRUE,1,0.42,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0.5625
173,3709,409,73.8,30,5,569,TRUE,1,8.18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,7.1125
174,496,895,131.4,20,4,914,TRUE,2,35.8,No rush hours,0,11.425
174,170,251,35.87356322,87,3,0,FALSE,3,15.06,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
174,172,399,66.94117647,51,5,0,FALSE,1,7.98,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
174,3359,397,69.875,72,2,530,TRUE,5,39.7,"9:00,12:00,16:00",2,6.625
175,173,196,35.52941176,51,9,0,FALSE,3,11.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
176,4898,168,25.34309623,239,8,178,TRUE,5,16.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.225
177,2350,287,50.36111111,36,0,301,TRUE,3,17.22,"9:00,12:00,16:00",4,3.7625
178,654,253,40.38,50,0,267,TRUE,3,15.18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.3375
179,4228,581,62.95348837,43,0,608,TRUE,3,34.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,7.6
179,4229,295,45.56034483,116,2,300,TRUE,5,29.5,"9:00,12:00,16:00",1,3.75
180,4866,116,23.28828829,111,6,123,TRUE,1,2.32,No rush hours,3,1.5375
181,188,394,75.96460177,113,9,397,TRUE,3,23.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.9625
181,1623,565,103,36,0,608,TRUE,3,33.9,"9:00,12:00,16:00",0,7.6
182,514,2910,384,10,5,0,FALSE,1,58.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
182,187,723,114.3295455,176,2,731,TRUE,5,72.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,9.1375
182,139,464,174.4553991,213,9,0,FALSE,3,27.84,"9:00,12:00,16:00",3,0
182,181,245,45.87248322,149,2,0,FALSE,5,24.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
183,817,177,59.15483871,155,9,261,TRUE,3,10.62,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.2625
183,3498,365,54.92805755,139,2,380,TRUE,5,36.5,"9:00,12:00,16:00",3,4.75
183,2987,424,75,11,1,585,TRUE,4,33.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,7.3125
183,3494,890,92.48837209,43,4,905,TRUE,2,35.6,No rush hours,3,11.3125
184,179,245,38,116,3,0,FALSE,3,14.7,"9:00,12:00,16:00",0,0
185,192,176,33.82300885,113,5,175,TRUE,1,3.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.1875
186,185,218,42.36283186,113,8,0,FALSE,5,21.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
187,1368,1504,238.9829545,176,5,0,FALSE,1,30.08,"9:00,12:00,16:00",1,0
187,186,239,46.0619469,113,7,0,FALSE,1,4.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
188,187,83,16.11504425,113,7,0,FALSE,1,1.66,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
189,195,161,24.35714286,42,0,162,TRUE,3,9.66,"9:00,12:00,16:00",1,2.025
190,189,137,20.19047619,42,4,0,FALSE,2,5.48,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
191,923,186,32.82758621,29,1,225,TRUE,4,14.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.8125
192,1635,214,41.92035398,113,6,214,TRUE,1,4.28,No rush hours,2,2.675
193,2213,135,19.79245283,53,9,136,TRUE,3,8.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,1.7
194,196,162,25.95348837,43,2,163,TRUE,5,16.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.0375
195,193,210,30.86792453,53,9,0,FALSE,3,12.6,"9:00,12:00,16:00",4,0
196,190,168,30.11627907,43,1,0,FALSE,4,13.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
197,203,166,29.39215686,51,1,167,TRUE,4,13.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.0875
197,3756,739,110,30,8,739,TRUE,5,73.9,"9:00,12:00,16:00",1,9.2375
198,200,156,25.1547619,84,6,158,TRUE,1,3.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,1.975
199,4913,227,38.88709677,62,6,238,TRUE,1,4.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.975
200,524,160,25.89285714,84,4,161,TRUE,2,6.4,"9:00,12:00,16:00",5,2.0125
201,207,174,30.35294118,51,4,173,TRUE,2,6.96,No rush hours,3,2.1625
202,204,142,26.28,50,2,143,TRUE,5,14.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,1.7875
203,201,210,37.37254902,51,0,0,FALSE,3,12.6,"9:00,12:00,16:00",4,0
204,2219,679,117.125,40,7,682,TRUE,1,13.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,8.525
204,198,205,37.6,50,5,0,FALSE,1,4.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
205,206,138,23.41666667,60,0,155,TRUE,3,8.28,"9:00,12:00,16:00",0,1.9375
206,1304,172,29.3,60,9,188,TRUE,3,10.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.35
207,3756,187,33.56862745,51,2,188,TRUE,5,18.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.35
208,202,230,41.4,50,2,0,FALSE,5,23,"9:00,12:00,16:00",2,0
209,43,323,72.27272727,11,3,0,FALSE,3,19.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
210,212,205,35.63636364,11,3,234,TRUE,3,12.3,No rush hours,5,2.925
211,1205,347,60.07142857,42,6,347,TRUE,1,6.94,"9:00,12:00,16:00",4,4.3375
213,474,130,20.63793103,58,8,142,TRUE,5,13,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,1.775
214,4522,138,19.57142857,63,0,138,TRUE,3,8.28,"9:00,12:00,16:00",5,1.725
215,1460,172,29.45283019,53,3,191,TRUE,3,10.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.3875
216,220,197,30.25,16,6,207,TRUE,1,3.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.5875
217,216,235,35.25,16,5,0,FALSE,1,4.7,"9:00,12:00,16:00",4,0
218,4941,240,39.63865546,119,2,253,TRUE,5,24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.1625
219,630,333,73.72727273,33,7,429,TRUE,1,6.66,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,5.3625
220,1459,200,30.125,16,0,210,TRUE,3,12,No rush hours,1,2.625
221,1345,138,29.1,80,9,155,TRUE,3,8.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,1.9375
222,225,237,47.22619048,84,3,252,TRUE,3,14.22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,3.15
223,1174,284,38.25,16,1,292,TRUE,4,22.72,"9:00,12:00,16:00",1,3.65
224,221,275,57.425,80,9,0,FALSE,3,16.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
225,628,205,41.22619048,84,8,218,TRUE,5,20.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.725
226,223,200,27.125,16,5,0,FALSE,1,4,"9:00,12:00,16:00",2,0
228,1065,273,36,5,4,274,TRUE,2,10.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.425
229,4248,331,58.98550725,69,7,347,TRUE,1,6.62,"9:00,12:00,16:00",3,4.3375
229,2866,166,27.17142857,35,0,777,TRUE,3,9.96,No rush hours,4,9.7125
230,231,113,17.68794326,141,0,116,TRUE,3,6.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,1.45
231,554,186,28.41843972,141,4,188,TRUE,2,7.44,"9:00,12:00,16:00",1,2.35
233,4374,225,30.11111111,27,1,240,TRUE,4,18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,3
234,4242,246,50.44736842,38,3,263,TRUE,3,14.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,3.2875
235,4504,471,74,15,4,480,TRUE,2,18.84,"9:00,12:00,16:00",3,6
235,236,256,57.64285714,42,6,259,TRUE,1,5.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,3.2375
236,2336,190,44.33333333,42,7,196,TRUE,1,3.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.45
237,235,298,61.14035088,57,9,0,FALSE,3,17.88,"9:00,12:00,16:00",3,0
238,2649,132,19.92063492,126,6,134,TRUE,1,2.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,1.675
239,230,103,16.05673759,141,3,0,FALSE,3,6.18,No rush hours,0,0
240,241,165,26.60240964,83,2,169,TRUE,5,16.5,"9:00,12:00,16:00",2,2.1125
241,238,173,27.11904762,126,6,0,FALSE,1,3.46,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
242,81,573,98,17,0,0,FALSE,3,34.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
242,243,658,99.96875,32,3,686,TRUE,3,39.48,"9:00,12:00,16:00",3,8.575
243,4902,233,36.43243243,37,4,251,TRUE,2,9.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,3.1375
244,1578,90,16.42857143,35,1,104,TRUE,4,7.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,1.3
245,893,236,41.70909091,55,4,251,TRUE,2,9.44,"9:00,12:00,16:00",4,3.1375
245,3470,129,32.87692308,65,7,169,TRUE,1,2.58,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.1125
246,5003,287,46.21212121,33,8,332,TRUE,5,28.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,4.15
247,2339,157,29.23684211,38,1,169,TRUE,4,12.56,No rush hours,5,2.1125
248,249,176,31,64,0,198,TRUE,3,10.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.475
249,251,117,19.5625,80,9,161,TRUE,3,7.02,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.0125
250,4977,183,32.09230769,65,2,197,TRUE,5,18.3,"9:00,12:00,16:00",0,2.4625
250,4244,242,54.25,16,5,342,TRUE,1,4.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.275
251,255,173,28.75,80,4,194,TRUE,2,6.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.425
252,250,217,37.65432099,81,2,0,FALSE,5,21.7,"9:00,12:00,16:00",3,0
253,252,108,18.80246914,81,1,0,FALSE,4,8.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
254,1478,278,50.16666667,96,3,293,TRUE,3,16.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.6625
255,256,181,30.9125,80,6,202,TRUE,1,3.62,"9:00,12:00,16:00",2,2.525
256,584,225,39.359375,64,3,246,TRUE,3,13.5,No rush hours,5,3.075
256,722,296,53.3125,16,7,415,TRUE,1,5.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,5.1875
257,263,189,32.67567568,37,4,195,TRUE,2,7.56,"9:00,12:00,16:00",5,2.4375
258,1643,192,27.03333333,30,4,192,TRUE,2,7.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.4
259,2710,96,18.78947368,38,9,128,TRUE,3,5.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,1.6
260,262,191,35.44736842,38,4,202,TRUE,2,7.64,"9:00,12:00,16:00",1,2.525
261,260,159,29.55263158,38,3,0,FALSE,3,9.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
262,259,247,45.71052632,38,3,0,FALSE,3,14.82,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
263,2803,245,42.48648649,37,2,250,TRUE,5,24.5,"9:00,12:00,16:00",3,3.125
264,3421,243,37.14285714,35,7,259,TRUE,1,4.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.2375
265,2216,150,24.78787879,33,3,169,TRUE,3,9,No rush hours,2,2.1125
266,3683,203,28.16666667,48,5,205,TRUE,1,4.06,"9:00,12:00,16:00",0,2.5625
267,4888,63,13.63736264,91,6,81,TRUE,1,1.26,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,1.0125
268,4897,228,35.13407821,179,9,241,TRUE,3,13.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.0125
269,4594,208,33.29411765,68,1,212,TRUE,4,16.64,"9:00,12:00,16:00",3,2.65
270,281,402,62.68571429,35,6,413,TRUE,1,8.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,5.1625
271,270,122,18.68571429,35,5,0,FALSE,1,2.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
272,3858,790,117.0714286,28,2,851,TRUE,5,79,"9:00,12:00,16:00",5,10.6375
273,1280,125,19.73076923,78,0,133,TRUE,3,7.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,1.6625
273,3520,169,34.33333333,30,3,249,TRUE,3,10.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.1125
274,276,394,61.74285714,35,1,405,TRUE,4,31.52,No rush hours,4,5.0625
275,274,339,53.42857143,35,9,0,FALSE,3,20.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
276,5048,438,70.83928571,56,0,507,TRUE,3,26.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,6.3375
277,280,380,50.79411765,34,7,401,TRUE,1,7.6,"9:00,12:00,16:00",0,5.0125
277,2239,82,14.57142857,21,1,109,TRUE,4,6.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,1.3625
278,279,301,39.85294118,34,1,324,TRUE,4,24.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,4.05
279,5004,236,39.79411765,34,2,301,TRUE,5,23.6,"9:00,12:00,16:00",2,3.7625
280,278,247,33.85294118,34,8,0,FALSE,5,24.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
281,275,172,26.85714286,35,3,0,FALSE,3,10.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
282,4040,337,40.11594203,69,8,343,TRUE,5,33.7,"9:00,12:00,16:00",5,4.2875
283,4608,234,48,17,5,309,TRUE,1,4.68,No rush hours,2,3.8625
283,3556,291,46.75,32,2,303,TRUE,5,29.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.7875
284,1336,407,70.70512821,78,2,430,TRUE,5,40.7,"9:00,12:00,16:00",5,5.375
285,284,218,37.67948718,78,0,0,FALSE,3,13.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
285,1844,851,130.2222222,9,5,936,TRUE,1,17.02,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,11.7
286,4742,142,24.57692308,26,0,663,TRUE,3,8.52,"9:00,12:00,16:00",1,8.2875
287,1428,240,32.48717949,39,2,254,TRUE,5,24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.175
288,291,203,35.24358974,78,5,225,TRUE,1,4.06,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.8125
289,288,227,39.66666667,78,7,0,FALSE,1,4.54,"9:00,12:00,16:00",3,0
289,285,958,135.5555556,9,3,0,FALSE,3,57.48,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
290,285,284,49.3974359,78,8,0,FALSE,5,28.4,No rush hours,1,0
291,290,243,41.75641026,78,8,0,FALSE,5,24.3,"9:00,12:00,16:00",3,0
292,1822,218,41.08,75,9,220,TRUE,3,13.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.75
293,292,237,44.70666667,75,1,0,FALSE,4,18.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
294,289,229,40.22988506,87,3,0,FALSE,3,13.74,"9:00,12:00,16:00",3,0
295,1819,302,47,7,6,329,TRUE,1,6.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,4.1125
296,1707,224,38.84285714,140,4,233,TRUE,2,8.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.9125
297,298,390,60,17,9,483,TRUE,3,23.4,"9:00,12:00,16:00",0,6.0375
298,306,152,29,17,9,325,TRUE,3,9.12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,4.0625
299,3897,178,25.53846154,52,0,182,TRUE,3,10.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.275
300,4221,120,24.28571429,14,2,181,TRUE,5,12,No rush hours,5,2.2625
301,300,148,21.28571429,14,3,0,FALSE,3,8.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
302,301,359,49.21428571,14,3,0,FALSE,3,21.54,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
303,302,246,33.92857143,14,2,0,FALSE,5,24.6,"9:00,12:00,16:00",4,0
304,4957,164,31.95588235,68,3,175,TRUE,3,9.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.1875
305,2791,293,34.56321839,87,1,307,TRUE,4,23.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.8375
306,2469,1329,336,15,8,0,FALSE,5,132.9,"9:00,12:00,16:00",3,0
307,1419,342,58,17,8,497,TRUE,5,34.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,6.2125
308,309,226,37.03571429,112,4,229,TRUE,2,9.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.8625
309,316,165,30.78378378,148,1,170,TRUE,4,13.2,"9:00,12:00,16:00",5,2.125
310,311,173,27.2972973,74,4,183,TRUE,2,6.92,No rush hours,1,2.2875
311,308,243,40.08928571,112,6,0,FALSE,1,4.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
312,310,218,35.02702703,74,1,0,FALSE,4,17.44,"9:00,12:00,16:00",2,0
313,314,118,19.24324324,74,3,126,TRUE,3,7.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,1.575
314,312,165,27.2972973,74,8,0,FALSE,5,16.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
315,3374,937,91,4,5,954,TRUE,1,18.74,"9:00,12:00,16:00",2,11.925
316,317,182,30.16666667,126,0,189,TRUE,3,10.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,2.3625
316,4054,589,88.71428571,14,0,596,TRUE,3,35.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,7.45
317,649,246,39.59042553,188,1,254,TRUE,4,19.68,"9:00,12:00,16:00",1,3.175
318,3547,400,66.14285714,7,5,454,TRUE,1,8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,5.675
319,318,301,49.28571429,7,8,0,FALSE,5,30.1,No rush hours,3,0
320,1107,484,60,18,8,570,TRUE,5,48.4,"9:00,12:00,16:00",4,7.125
321,324,251,50.29268293,41,0,259,TRUE,3,15.06,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,3.2375
322,328,263,55.95121951,41,5,283,TRUE,1,5.26,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.5375
323,322,247,51.82926829,41,9,0,FALSE,3,14.82,"9:00,12:00,16:00",5,0
324,4153,390,78.26829268,41,2,397,TRUE,5,39,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.9625
325,4659,258,51.97560976,41,1,267,TRUE,4,20.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,3.3375
326,724,56,12.41463415,41,4,70,TRUE,2,2.24,"9:00,12:00,16:00",3,0.875
327,321,222,45.29268293,41,0,0,FALSE,3,13.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
328,4656,171,36.12195122,41,8,190,TRUE,5,17.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.375
329,4441,468,136.5714286,7,5,488,TRUE,1,9.36,No rush hours,0,6.1
329,4827,283,67.56730769,104,9,303,TRUE,3,16.98,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,3.7875
330,1720,224,50,11,4,275,TRUE,2,8.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,3.4375
331,2165,199,27.8,15,0,221,TRUE,3,11.94,"9:00,12:00,16:00",0,2.7625
332,305,285,33.28735632,87,9,0,FALSE,3,17.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
333,4548,314,102.6786102,921,7,314,TRUE,1,6.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.925
333,1589,204,71.61111111,90,2,204,TRUE,5,20.4,"9:00,12:00,16:00",2,2.55
333,3661,117,56.1,20,5,170,TRUE,1,2.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,2.125
334,1722,202,23.85714286,14,6,211,TRUE,1,4.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,2.6375
335,4788,177,32.94117647,51,4,178,TRUE,2,7.08,"9:00,12:00,16:00",0,2.225
336,337,11,23.59375,32,5,22,TRUE,1,0.22,No rush hours,5,0.275
337,817,164,57.45762712,59,7,299,TRUE,1,3.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.7375
337,3498,370,58.59360731,219,5,418,TRUE,1,7.4,"9:00,12:00,16:00",2,5.225
338,776,290,35.73333333,15,3,294,TRUE,3,17.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,3.675
340,735,282,59.86666667,30,0,286,TRUE,3,16.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.575
341,4661,106,21.80645161,31,7,147,TRUE,1,2.12,"9:00,12:00,16:00",3,1.8375
342,3211,295,47.66666667,51,6,298,TRUE,1,5.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.725
343,2551,291,41.76923077,26,5,334,TRUE,1,5.82,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.175
344,2233,134,11.45,40,0,140,TRUE,3,8.04,"9:00,12:00,16:00",5,1.75
345,344,202,35.9,40,5,0,FALSE,1,4.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
346,345,241,42.35,40,4,0,FALSE,2,9.64,No rush hours,4,0
347,1430,153,34.85365854,41,9,641,TRUE,3,9.18,"9:00,12:00,16:00",4,8.0125
348,2896,181,24,18,3,200,TRUE,3,10.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.5
349,3634,258,39.26190476,42,1,261,TRUE,4,20.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,3.2625
350,1431,154,27.175,40,7,157,TRUE,1,3.08,"9:00,12:00,16:00",0,1.9625
351,3220,85,28.36144578,83,8,384,TRUE,5,8.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,4.8
352,353,94,14.18867925,53,1,97,TRUE,4,7.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,1.2125
353,358,98,25.76923077,13,7,126,TRUE,1,1.96,"9:00,12:00,16:00",4,1.575
353,2679,192,28.8,40,4,195,TRUE,2,7.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.4375
354,360,265,40.31481481,54,7,285,TRUE,1,5.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,3.5625
355,2073,191,32.32608696,92,8,202,TRUE,5,19.1,No rush hours,2,2.525
356,1477,178,28.78947368,57,1,190,TRUE,4,14.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,2.375
357,356,158,25.96491228,57,2,0,FALSE,5,15.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
358,359,200,32.23684211,76,1,0,FALSE,4,16,"9:00,12:00,16:00",1,0
359,701,182,36.23684211,76,6,0,FALSE,1,3.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
360,3600,234,35.05555556,54,1,251,TRUE,4,18.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,3.1375
361,354,146,22.16666667,54,1,0,FALSE,4,11.68,"9:00,12:00,16:00",2,0
362,368,183,28.02439024,41,5,188,TRUE,1,3.66,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,2.35
363,364,99,14.31707317,41,3,104,TRUE,3,5.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,1.3
364,371,259,37.90243902,41,7,261,TRUE,1,5.18,"9:00,12:00,16:00",4,3.2625
365,362,198,29.7804878,41,6,0,FALSE,1,3.96,No rush hours,1,0
366,717,189,28.29268293,41,6,193,TRUE,1,3.78,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,2.4125
367,369,181,26.63414634,41,6,181,TRUE,1,3.62,"9:00,12:00,16:00",3,2.2625
368,366,183,28.17073171,41,5,0,FALSE,1,3.66,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
369,363,192,28.53658537,41,1,0,FALSE,4,15.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
370,4731,229,40.90322581,31,4,239,TRUE,2,9.16,"9:00,12:00,16:00",2,2.9875
371,48,168,24.58536585,41,7,0,FALSE,1,3.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
372,365,260,39.75609756,41,4,0,FALSE,2,10.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
373,3839,184,23.82758621,29,0,183,TRUE,3,11.04,"9:00,12:00,16:00",2,2.2875
374,4090,251,62.18604651,43,6,265,TRUE,1,5.02,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,3.3125
374,1227,297,95.47058824,51,5,388,TRUE,1,5.94,No rush hours,5,4.85
