stop_I,lat,lon,"name,NumOfParking,NumOfParkedCars"
388,49.85066253,-97.21260796,"Westbound Taylor at Morpeth,20,0"
389,49.84280964,-97.17969614,"Southbound Waverley at Victor Lewis,0,0"
390,49.96775339,-97.17877991,"Northbound Strasbourg at Thorn,0,0"
391,49.84248734,-97.17922143,"Northbound Waverley at Victor Lewis,20,0"
392,49.81604276,-97.19593691,"Westbound Scurfield at Kenaston East,10,0"
393,49.8135203,-97.20031218,"Northbound Columbia at Hallmark,10,0"
394,49.80548179,-97.15538426,"Northbound Pembina at Dartmouth,0,0"
395,49.80825632,-97.15394445,"Northbound Pembina at Markham,30,0"
396,49.80865373,-97.15461041,"Eastbound Markham at Pembina,20,0"
397,49.80936926,-97.15379091,"Southbound Pembina at Markham,40,0"
398,49.80875417,-97.15470388,"Westbound Markham at Pembina,0,0"
399,49.81052006,-97.15319112,"Southbound Pembina at Southpark South,10,0"
400,49.81064737,-97.15271367,"Northbound Pembina at Southpark,10,0"
401,49.8164639,-97.15138003,"Northbound Pembina at Chancellor,30,0"
402,49.81206707,-97.15261791,"Southbound Pembina at Southpark (Park & Ride),40,0"
403,49.89540789,-97.03844454,"Westbound Regent at Owen East,40,0"
404,49.82280998,-97.13763775,"Eastbound Bishop Grandin at River,20,0"
405,49.90730719,-97.13357746,"Northbound Main at Jarvis,40,0"
406,49.90882307,-97.04716276,"Northbound Peguis at Prairie Crocus,40,0"
407,49.82910512,-97.13419772,"Southbound River at Kilmarnock,20,0"
408,49.90799891,-97.04736319,"Southbound Peguis at Prairie Crocus,40,0"
409,49.89603407,-97.1508056,"Southbound Kennedy at Sargent,0,0"
410,49.93669798,-97.13383567,"Southbound McGregor at Enniskillen,20,0"
411,49.90075834,-97.05059396,"Northbound Peguis at Cal Gardner,0,0"
412,49.89792708,-97.14768362,"Southbound Ellen at Notre Dame,40,0"
413,49.91674081,-97.19528796,"Southbound Keewatin at Notre Dame,20,0"
414,49.92808894,-97.22356778,"Northbound Omands Creek at Sylvan,30,0"
415,49.89571595,-97.13545897,"Eastbound Lombard at Westbrook,30,0"
416,49.87682117,-97.29376425,"Southbound Westwood at Henday,20,0"
417,49.88259784,-97.13636813,"Westbound River at Donald East,0,0"
418,49.84905213,-97.06493095,"Southbound Beaverhill at Edgewater,0,0"
419,49.88882169,-97.13632333,"Northbound Fort at Broadway,40,0"
420,49.89715816,-97.18202414,"Eastbound Sargent at Wall,30,0"
421,49.89855026,-97.14447084,"Northbound Hargrave at McDermot,10,0"
422,49.902297,-96.96850396,"Eastbound McMeans at Corliss,30,0"
423,49.76559875,-97.15660694,"Northbound Villeneuve at Gendreau,20,0"
424,49.90073478,-97.14551504,"Southbound Ellen at William,20,0"
425,49.89398801,-97.19038629,"Westbound Ellice at Strathcona,40,0"
426,49.76788598,-97.15901999,"Westbound Ducharme at Villeneuve,30,0"
427,49.84695568,-97.1940073,"Westbound Wilkes at Sun-X,20,0"
428,49.76726035,-97.16040468,"Eastbound Ducharme at Houde,30,0"
429,49.8988513,-97.1469798,"Southbound Ellen at McDermot,20,0"
430,49.81775164,-97.15259605,"Eastbound Bishop Grandin at Pembina West,30,0"
431,49.875725,-97.25462192,"Northbound Whytewold at Portage,0,0"
432,49.84694452,-97.19098915,"Westbound Wilkes at Villa Nova,10,0"
433,49.93479875,-97.09618463,"Northbound Henderson at Northdale,10,0"
434,49.89391701,-97.18814719,"Westbound Ellice at Valour,20,0"
435,49.89382803,-97.18533788,"Westbound Ellice at Clifton,40,0"
436,49.92419838,-97.12569403,"Northbound Main at Cathedral,20,0"
437,49.92086925,-97.19527312,"Southbound Keewatin at Alexander,10,0"
438,49.89698081,-97.13859902,"Northbound Main at McDermot,20,0"
439,49.89990063,-97.13781822,"Northbound Main at James (Concert Hall),30,0"
440,49.91453692,-97.07899903,"Northbound London at Fleming,0,0"
441,49.8827709,-97.2542147,"Southbound Whytewold at Bruce,20,0"
442,49.8917106,-97.13753477,"Westbound St Mary at Fort,10,0"
443,49.8937926,-97.18422529,"Westbound Ellice at Erin,0,0"
444,49.88685109,-97.13348953,"Northbound Main at Assiniboine,20,0"
445,49.88925684,-97.13485861,"Northbound Main at Broadway (Union Station),30,0"
446,49.89429259,-97.13756068,"Northbound Main at Pioneer,20,0"
447,49.87895253,-97.13790046,"Northbound Donald at Wardlaw,10,0"
448,49.8797809,-97.13795211,"Southbound Donald at Stradbrook,30,0"
449,49.87343766,-97.14512735,"Eastbound Corydon at Nassau,30,0"
450,49.87757124,-97.13870525,"Southbound Donald at Gertrude,30,0"
451,49.88305096,-97.13545974,"Northbound Harkness at River,20,0"
452,49.88451542,-97.13312021,"Eastbound Mayfair at Queen Elizabeth,20,0"
453,49.90812715,-97.1799961,"Westbound Notre Dame at Wall,10,0"
454,49.90752159,-97.17866788,"Eastbound Notre Dame at Wall,40,0"
455,49.90722824,-97.17717473,"Westbound Notre Dame at Myrtle,20,0"
456,49.90674566,-97.17623191,"Eastbound Notre Dame at Dominion,20,0"
457,49.8979263,-97.20647566,"Eastbound Sargent at King Edward,10,0"
458,49.88390506,-97.13208575,"Southbound Queen Elizabeth at Stradbrook,40,0"
459,49.89796476,-97.2025752,"Westbound Sargent at Century,20,0"
460,49.89773499,-97.20052282,"Eastbound Sargent at St. James,40,0"
461,49.90141886,-97.20315706,"Westbound Wellington at Century,40,0"
462,49.90145649,-97.20442294,"Westbound Wellington at Bradford,10,0"
463,49.91636997,-97.19573365,"Eastbound Notre Dame at Keewatin,10,0"
464,49.91540704,-97.1939726,"Westbound Notre Dame at Worth,30,0"
465,49.91545763,-97.19433289,"Eastbound Notre Dame at Worth,20,0"
466,49.9140776,-97.19293574,"Eastbound Notre Dame at Bannatyne,30,0"
467,49.91437382,-97.19289681,"Westbound Notre Dame at Bannatyne,20,0"
468,49.91283305,-97.19157539,"Eastbound Notre Dame at Cecil,20,0"
469,49.91302031,-97.19147088,"Westbound Notre Dame at Cecil,20,0"
470,49.90120136,-97.19553366,"Westbound Wellington at Empress,40,0"
471,49.9120603,-97.19047603,"Westbound Notre Dame at Winnipeg,10,0"
472,49.91069984,-97.18803369,"Westbound Notre Dame at Flint,20,0"
473,49.78755689,-97.15271693,"Northbound Baylor at Mount Allison,0,0"
474,49.78670198,-97.15269388,"Northbound Baylor at Bryn Mawr,30,0"
475,49.85345004,-97.25439502,"Southbound Cathcart at Beauchemin,20,0"
476,49.85553406,-97.25420863,"Southbound Cathcart at Chalfont,10,0"
477,49.85007674,-97.25736837,"Southbound Elmhurst at Beiko North,30,0"
478,49.85226442,-97.25510551,"Westbound Eldridge at Cathcart,10,0"
479,49.79083163,-97.15726087,"Northbound Pembina at Killarney North,10,0"
480,49.78788451,-97.15295456,"Southbound Baylor at Mount Allison,30,0"
481,49.8583904,-97.25393872,"Southbound Cathcart at Grant,30,0"
482,49.84797719,-97.1538505,"Westbound Windermere at Windermere Terminal,40,0"
483,49.90246867,-97.12972551,"Eastbound Disraeli at Argyle,40,0"
484,49.90263655,-97.13009503,"Westbound Disraeli at Henry,10,0"
485,49.90171979,-97.13460083,"Westbound Disraeli at Martha,40,0"
486,49.89497917,-97.00285691,"Eastbound Regent at Day,20,0"
487,49.89360293,-97.13662648,"Eastbound William Stephenson at Westbrook,20,0"
488,49.90152384,-97.13416274,"Eastbound Disraeli at Lily,30,0"
489,49.90900301,-97.17050578,"Westbound William at McPhillips,30,0"
490,49.9349091,-97.06432269,"Northbound Raleigh at Eade,40,0"
491,49.8990943,-97.13745935,"Westbound Market at Main (Concert Hall),30,0"
492,49.91174397,-97.20947324,"Eastbound Dublin at Sherwin,0,0"
493,49.93417531,-97.12079178,"Westbound Jefferson at Main,0,0"
494,49.89549375,-97.05151629,"Westbound Regent at Peguis East,20,0"
495,49.89523152,-97.05090025,"Eastbound Regent at Peguis East,40,0"
496,49.89518988,-97.04576377,"Eastbound Regent at Starlight,30,0"
497,49.89543834,-97.04502965,"Westbound Regent at Club Regent (Park & Ride),30,0"
498,49.8924877,-97.04981336,"Westbound Rougeau at Trudell,30,0"
499,49.89230229,-97.04948666,"Eastbound Rougeau at Bernard,40,0"
500,49.89517169,-97.0404314,"Eastbound Regent at Owen,0,0"
501,49.8954275,-97.04225909,"Westbound Regent at Owen,10,0"
502,49.89164752,-97.0458651,"Eastbound Rougeau at Perry,20,0"
503,49.89188235,-97.04645433,"Westbound Rougeau at Wendilene,30,0"
504,49.91429288,-97.04667713,"Eastbound Concordia at Peguis,30,0"
505,49.94862896,-97.0926562,"Eastbound Whellams Lane at Whellams Loop,20,0"
506,49.91817192,-97.04041851,"Eastbound Concordia at Whittington,20,0"
507,49.91423748,-97.04712513,"Westbound Concordia at Peguis,20,0"
508,49.89345206,-96.97245395,"Westbound Pandora at Ravenhurst,0,0"
509,49.91786724,-97.04048658,"Eastbound Concordia at Whittington,20,0"
510,49.91504766,-97.04503071,"Eastbound Concordia at Pinetop,20,0"
511,49.89326954,-96.97127805,"Eastbound Pandora at Ravenhurst,40,0"
512,49.88626095,-97.1663539,"Eastbound Portage at Canora,20,0"
513,49.88682052,-97.16420263,"Eastbound Portage at Broadway,0,0"
514,49.88779845,-97.1606432,"Eastbound Portage at Maryland,20,0"
515,49.867819,-97.30859621,"Northbound Bedson at Assiniboine,20,0"
516,49.89421661,-97.27791802,"Southbound Sturgeon at Silver,30,0"
517,49.88468876,-97.17330454,"Eastbound Portage at Lipton,10,0"
518,49.88020077,-97.27176301,"Eastbound Lodge at Ronald,0,0"
519,49.88245697,-97.27890722,"Southbound Sturgeon at Hallonquist,10,0"
520,49.94281102,-97.14762123,"Westbound Jefferson at Airlies West,30,0"
521,49.93877819,-97.20105683,"Southbound Dexter at Ostafiew Farm,0,0"
522,49.94436318,-97.1524402,"Westbound Jefferson at Fir,30,0"
523,49.94389935,-97.1509944,"Westbound Jefferson at Tulip,40,0"
524,49.85809071,-97.15347898,"Southbound Stafford at Taylor,20,0"
525,49.85930729,-97.15418396,"Northbound Stafford at Ebby,40,0"
526,49.94635707,-97.11154996,"Eastbound Templeton at Main,40,0"
527,49.85652864,-97.15198024,"Northbound Pembina at Stafford,30,0"
528,49.8568931,-97.15227243,"Southbound Pembina at Stafford,30,0"
529,49.8573983,-97.15236446,"Northbound Stafford at Stafford Loop,40,0"
530,49.86266934,-97.14842023,"Northbound Pembina at Arbuthnot,0,0"
531,49.86088534,-97.14992163,"Southbound Pembina at Ebby,30,0"
532,49.85963979,-97.15021966,"Northbound Pembina at Jackson,20,0"
533,49.85838226,-97.15089381,"Northbound Pembina at Taylor,40,0"
534,49.92989406,-97.12247717,"Northbound Main at McAdam,30,0"
535,49.91256121,-97.08081873,"Southbound London at Munroe,30,0"
536,49.91351957,-97.08002848,"Southbound London at Government,0,0"
537,49.90820414,-97.13007472,"Westbound Euclid at Granville,0,0"
538,49.95215283,-97.18371804,"Northbound Mandalay at Margate,40,0"
539,49.95493865,-97.17554103,"Eastbound Adsum at Manila,0,0"
540,49.95490665,-97.17865122,"Eastbound Adsum at Desharnais,0,0"
541,49.95503668,-97.1783396,"Westbound Adsum at Desharnais,0,0"
542,49.95505794,-97.17626149,"Westbound Adsum at Manila,40,0"
543,49.9545675,-97.18397572,"Southbound Mandalay at Adsum,10,0"
544,49.9056079,-97.12582976,"Westbound Sutherland at Disraeli,30,0"
545,49.95489193,-97.18057571,"Eastbound Adsum at Ashmore,0,0"
546,49.95460961,-97.1837929,"Northbound Mandalay at Adsum,40,0"
547,49.87549967,-97.26416428,"Eastbound Portage at Lake,40,0"
548,49.8761431,-97.2662847,"Eastbound Portage at Windham,40,0"
549,49.8772768,-97.27051725,"Eastbound Portage at Old Mill,10,0"
550,49.87784418,-97.27297461,"Eastbound Portage at Woodhaven,20,0"
551,49.87870574,-97.2764655,"Eastbound Portage at Oakdean,30,0"
552,49.8792419,-97.27864572,"Eastbound Portage at Sturgeon,40,0"
553,49.87957175,-97.2802626,"Eastbound Portage at Woodlands,40,0"
554,49.88002948,-97.28322518,"Eastbound Portage at Country Club,0,0"
555,49.8933205,-97.01153046,"Eastbound Pandora at Madeline,10,0"
556,49.89499827,-97.00761832,"Eastbound Regent at Winona,40,0"
557,49.90528284,-97.01198565,"Northbound Madeline at McMeans,10,0"
558,49.9055035,-97.0117398,"Westbound McMeans at Madeline,10,0"
559,49.9038172,-97.01201805,"Northbound Madeline at Newman,30,0"
560,49.9041711,-97.01219848,"Southbound Madeline at Newman,30,0"
561,49.87492666,-97.25775451,"Eastbound Portage at Rita,20,0"
562,49.87483844,-97.26145998,"Eastbound Portage at Ainslie,40,0"
563,49.90166747,-97.20236796,"Northbound Century at Wellington,30,0"
564,49.89127038,-97.21522948,"Northbound Roseberry at St. Matthews,0,0"
565,49.90389563,-97.20220157,"Northbound Century at Wellington North,0,0"
566,49.89434212,-97.21493514,"Northbound Roseberry at Ellice,0,0"
567,49.90529843,-97.20681505,"Southbound King Edward at Saskatchewan,20,0"
568,49.90091551,-97.20724215,"Southbound King Edward at Wellington South,0,0"
569,49.90165202,-97.20717307,"Southbound King Edward at Wellington,20,0"
570,49.90821429,-97.20458985,"Northbound Century at Saskatchewan North,20,0"
571,49.90498296,-97.2021333,"Northbound Century at Saskatchewan,0,0"
572,49.80371032,-97.10917075,"Westbound Burland at Knotsberry,0,0"
573,49.92407513,-97.14372779,"Eastbound Mountain at McGregor,40,0"
574,49.92261537,-97.14468946,"Southbound McGregor at Boyd,40,0"
575,49.93339673,-97.17331682,"Eastbound Mountain at Fife West,20,0"
576,49.89622009,-97.06478525,"Northbound Crossroads Station Access at Regent South,40,0"
577,49.92832431,-97.14002532,"Northbound McGregor at Cathedral,20,0"
578,49.92719155,-97.14118361,"Southbound McGregor at Machray,10,0"
579,49.92704504,-97.14102204,"Northbound McGregor at Church,20,0"
580,49.92598329,-97.14212182,"Southbound McGregor at Anderson,30,0"
581,49.92570328,-97.14204899,"Northbound McGregor at Anderson,10,0"
582,49.92402779,-97.14301904,"Westbound Mountain at McGregor,10,0"
583,49.92391288,-97.14370615,"Southbound McGregor at Mountain,0,0"
584,49.92417519,-97.1432363,"Northbound McGregor at Mountain,10,0"
585,49.93291799,-97.17091018,"Westbound Fife at Fife Loop,30,0"
586,49.91029697,-97.13993892,"Southbound Robinson at Dufferin,20,0"
587,49.94514517,-97.15522592,"Eastbound Jefferson at McPhillips West,30,0"
588,49.94728442,-97.13714837,"Southbound Sinclair at Kingsbury,10,0"
589,49.9388657,-97.08208724,"Eastbound Edison at Roch East,30,0"
590,49.94446858,-97.20605787,"Eastbound Kinver at King Edward,20,0"
591,49.92844718,-97.16861313,"Westbound Aberdeen at McPhillips,0,0"
592,49.90494321,-97.06789014,"Southbound Panet at Keenleyside,40,0"
593,49.89919419,-97.07321661,"Westbound Nairn at Panet West,20,0"
594,49.90081487,-97.0716898,"Eastbound Talbot at Panet,20,0"
595,49.94723955,-97.12878644,"Eastbound Leila at Ambassador,0,0"
596,49.93497796,-97.14715515,"Westbound Inkster at Sinclair,30,0"
597,49.93150407,-97.06887652,"Southbound Raleigh at Edison South,0,0"
598,49.85882972,-97.06008784,"Westbound Paterson at Peterboro,40,0"
599,49.93017846,-97.0702951,"Northbound Raleigh at Oakland,30,0"
600,49.91631256,-97.07759113,"Northbound London at Simpson,40,0"
601,49.89809013,-97.06688278,"Westbound Regent at Lagimodiere,10,0"
602,49.89132046,-97.02184643,"Westbound Kernaghan at Hoka West,20,0"
603,49.89118743,-97.02090507,"Eastbound Kernaghan at Hoka West,20,0"
604,49.86109669,-97.07032176,"Westbound Cottonwood at Brebeuf,20,0"
605,49.94715584,-97.17368846,"Eastbound Mapleton at Sheppard,10,0"
606,49.86111227,-97.06748253,"Westbound Cottonwood at Westmount,10,0"
607,49.86113422,-97.0661041,"Eastbound Cottonwood at Maywood,30,0"
608,49.93367577,-97.06587716,"Northbound Raleigh at Edison,10,0"
609,49.9314296,-97.06872621,"Northbound Raleigh at Edison South,20,0"
610,49.85901728,-97.06538161,"Southbound Westmount at Maywood,40,0"
611,49.9530112,-97.17081816,"Westbound Jefferson at Maevista,20,0"
612,49.81507852,-97.10961738,"Westbound Britannica at Sandrington,20,0"
613,49.81492297,-97.10945663,"Eastbound Britannica at Sandrington,10,0"
614,49.81470333,-97.1064764,"Southbound Paddington at Tufnell,0,0"
615,49.88285571,-97.11066023,"Westbound Goulet at Des Meurons,10,0"
616,49.88273129,-97.11406178,"Westbound Goulet at Braemar,10,0"
617,49.89175166,-97.1123039,"Southbound Des Meurons at De La Cathedrale,40,0"
618,49.89274343,-97.11244621,"Southbound Des Meurons at Provencher Sud,20,0"
619,49.88986358,-97.11180673,"Northbound Des Meurons at Deschambault,10,0"
620,49.80643462,-97.11074638,"Westbound Warde at St. Mary's East,10,0"
621,49.88867359,-97.11164433,"Northbound Des Meurons at Cabana,10,0"
622,49.89019219,-97.11210021,"Southbound Des Meurons at Deschambault,20,0"
623,49.88650126,-97.11136713,"Northbound Des Meurons at Gaboury,40,0"
624,49.88858755,-97.11188437,"Southbound Des Meurons at Hamel,0,0"
625,49.9186564,-97.1683433,"Westbound Jarvis at McPhillips East,30,0"
626,49.91833229,-97.16775654,"Eastbound Jarvis at McPhillips East,10,0"
627,49.91892223,-97.169796,"Northbound McPhillips at Jarvis (McPhillips Station),20,0"
628,49.92178722,-97.16383605,"Westbound Selkirk at Battery,20,0"
629,49.92173091,-97.16425615,"Eastbound Selkirk at Battery,40,0"
630,49.91787081,-97.16587943,"Westbound Jarvis at Sinclair,10,0"
631,49.91769803,-97.16576061,"Eastbound Jarvis at Sinclair,40,0"
632,49.80548943,-97.16434859,"Westbound Markham at Forest Lake,0,0"
633,49.92019482,-97.17006824,"Southbound McPhillips at Jarvis North (McPhillips Station),30,0"
634,49.93866212,-97.13515348,"Eastbound Jefferson at McKenzie,10,0"
635,49.82637495,-97.11117931,"Westbound St Vital Centre Terminal at St. Vital Centre (51,0,0"
636,49.82643697,-97.11112128,"Eastbound St Vital Centre Terminal at St. Vital Centre (14 St. Mary's),30,0"
637,49.82650616,-97.11095173,"Eastbound St Vital Centre Terminal at St. Vital Centre (16 Selkirk),20,0"
638,49.93958254,-97.13757089,"Westbound Jefferson at Parr,40,0"
639,49.82667755,-97.11043057,"Eastbound St Vital Centre Terminal at St. Vital Centre (55 via Dakota),40,0"
640,49.84010716,-97.08199242,"Southbound Shorehill at Bishop Grandin,30,0"
641,49.83850823,-97.08104039,"Southbound Shorehill at Aubin,10,0"
642,49.83650267,-97.07835217,"Southbound Shorehill at Beaudry,0,0"
643,49.83437562,-97.0764756,"Southbound Shorehill at Wildfire,10,0"
644,49.93795178,-97.13293708,"Eastbound Jefferson at McGregor,40,0"
645,49.91879607,-97.07710227,"Southbound London at Kimberly,40,0"
646,49.93495569,-97.09642929,"Southbound Henderson at Northdale,20,0"
647,49.93589738,-97.0951658,"Southbound Henderson at Fraser's,0,0"
648,49.89505603,-97.01569218,"Eastbound Regent at Hoka,20,0"
649,49.93831175,-97.09265949,"Southbound Henderson at Cheriton,0,0"
650,49.92904272,-97.10280727,"Southbound Henderson at Dunrobin,20,0"
651,49.92185245,-97.07482117,"Southbound London at Antrim,30,0"
652,49.93150541,-97.1004949,"Southbound Henderson at Greene,0,0"
653,49.93271842,-97.09931845,"Southbound Henderson at Leighton,20,0"
654,49.89552694,-97.10828555,"Eastbound Provencher at La Fleche,30,0"
655,49.92612835,-97.10555511,"Southbound Henderson at Chelsea,10,0"
656,49.92148529,-97.07491939,"Northbound London at Antrim,30,0"
657,49.93493141,-97.21520555,"Eastbound Manitoba at Egesz,20,0"
658,49.91977937,-97.09522993,"Northbound Watt at Neil,40,0"
659,49.89288088,-97.15275014,"Eastbound Ellice at Balmoral,10,0"
660,49.89139888,-97.13772778,"Northbound Fort at St. Mary,0,0"
661,49.88072201,-97.1355077,"Southbound Southwest Transitway at Harkness Station,40,0"
